pincode,locality,city,state,lat,lon,offices,accuracy
831009,Agrico,East Singhbhum,Jharkhand,22.5826,86.4527,1,1
831010,Telco G.M Office,East Singhbhum,Jharkhand,22.5826,86.4527,1,1
831011,Sonari (East Singhbhum),East Singhbhum,Jharkhand,22.8206,86.172,1,4
831012,Belajuri,East Singhbhum,Jharkhand,22.5826,86.4527,6,4
831013,Adityapur,Seraikela-kharsawan,Jharkhand,22.8449,85.9516,1,1
831014,N.I.T,Seraikela-kharsawan,Jharkhand,22.8449,85.9516,1,1
831015,Gobindpur Housing Colony,East Singhbhum,Jharkhand,22.5826,86.4527,1,1
831016,Rahargora,East Singhbhum,Jharkhand,22.5826,86.4527,1,1
831017,Baridih Colony,East Singhbhum,Jharkhand,22.5826,86.4527,1,1
831018,M.G.M Medical College,East Singhbhum,Jharkhand,22.5826,86.4527,1,1
831019,Birsanagar,East Singhbhum,Jharkhand,22.5826,86.4527,1,1
831020,Pardih,East Singhbhum,Jharkhand,22.5826,86.4527,1,4
831021,Nodal Delivery Office (Jamshedpur),East Singhbhum,Jharkhand,22.5826,86.4527,1,1
832101,Angarpara,East Singhbhum,Jharkhand,22.5826,86.4527,30,4
832102,Amlatola,East Singhbhum,Jharkhand,22.5826,86.4527,12,4
832103,Moubhandar,East Singhbhum,Jharkhand,22.5826,86.4527,1,1
832104,Badia,East Singhbhum,Jharkhand,22.5826,86.4527,14,4
832105,Bangurda,East Singhbhum,Jharkhand,22.5826,86.4527,15,4
832106,Matigora,East Singhbhum,Jharkhand,22.5826,86.4527,3,1
832107,Gitilata,East Singhbhum,Jharkhand,22.5826,86.4527,5,4
832108,Baramari,Seraikela-kharsawan,Jharkhand,22.9233,85.9792,5,4
832109,Adityapur Industrial Area,Seraikela-kharsawan,Jharkhand,22.8449,85.9516,1,1
832110,Azadnagar,East Singhbhum,Jharkhand,22.5826,86.4527,1,1
832111,Narwa Mines,East Singhbhum,Jharkhand,22.5826,86.4527,1,1
832112,Barachirka,East Singhbhum,Jharkhand,22.5826,86.4527,11,4
832113,Hata Chowk,East Singhbhum,Jharkhand,22.5826,86.4527,1,1
832301,Amlagora,East Singhbhum,Jharkhand,22.5826,86.4527,25,4
832302,Arjunbera,East Singhbhum,Jharkhand,22.5826,86.4527,22,4
832303,Asna,East Singhbhum,Jharkhand,22.5826,86.4527,16,4
832304,Barakurshi,East Singhbhum,Jharkhand,22.5826,86.4527,7,4
832401,Adardih,Seraikela-kharsawan,Jharkhand,23.0773,85.8893,17,4
832402,Kandra (Seraikela-kharsawan),Seraikela-kharsawan,Jharkhand,22.8517,86.0519,2,4
832403,Choura,Seraikela-kharsawan,Jharkhand,22.8616,85.9516,10,4
832404,Bandu,Seraikela-kharsawan,Jharkhand,23.0401,85.9083,21,4
833101,Amda,Seraikela-kharsawan,Jharkhand,22.7595,85.8053,4,4
833102,Baipee,West Singhbhum,Jharkhand,22.8218,85.6744,37,4
833103,Arahasa,West Singhbhum,Jharkhand,22.5292,85.3759,10,4
833104,Manoharpur (West Singhbhum),West Singhbhum,Jharkhand,22.4147,85.1844,22,4
833105,Asantalia,West Singhbhum,Jharkhand,22.6086,85.4882,10,4
833106,Chiria,West Singhbhum,Jharkhand,22.3114,85.3348,4,4
833201,Bari Bazar,West Singhbhum,Jharkhand,22.4786,85.8154,2,1
833202,Asura,West Singhbhum,Jharkhand,22.4675,85.824,3,4
833203,Jagannathpur,West Singhbhum,Jharkhand,22.2211,85.6637,5,4
833204,Angardih,West Singhbhum,Jharkhand,22.5104,85.859,41,4
833212,Danguaposi,West Singhbhum,Jharkhand,22.3607,85.7447,1,1
833213,Gua,West Singhbhum,Jharkhand,22.2136,85.3877,1,4
833214,Andhari,West Singhbhum,Jharkhand,22.177,85.8001,26,4
833215,Barajhinkpani,West Singhbhum,Jharkhand,22.4181,85.718,10,4
833216,Arwan,Seraikela-kharsawan,Jharkhand,22.7909,85.7606,5,4
833217,Balijharan,West Singhbhum,Jharkhand,22.1609,85.5042,3,4
833218,Dudhbila,West Singhbhum,Jharkhand,22.2115,85.5284,5,4
833219,Pathermara,Seraikela-kharsawan,Jharkhand,22.6769,85.9351,4,4
833220,Burudih,Seraikela-kharsawan,Jharkhand,22.8111,85.8996,12,4
833221,Baraiburu,West Singhbhum,Jharkhand,22.4639,85.3426,2,4
833222,Kiriburu Base Camp,West Singhbhum,Jharkhand,22.7406,85.6306,1,1
833223,Meghahatuburu,West Singhbhum,Jharkhand,22.0724,85.2692,1,4
834001,Lalpur (Ranchi),Ranchi,Jharkhand,23.3582,85.3299,13,4
834002,Ashok Nagar (Ranchi),Ranchi,Jharkhand,23.3853,85.2923,10,1
834003,Hatia (Ranchi),Ranchi,Jharkhand,23.3097,85.3147,3,4
834004,Balalong,Ranchi,Jharkhand,23.306,85.2772,12,4
834005,Hehal,Ranchi,Jharkhand,23.3695,85.2857,1,4
834006,Ranchi Agriculture College,Ranchi,Jharkhand,23.4581,85.2857,15,4
834007,Sail City,Ranchi,Jharkhand,23.3853,85.2923,1,1
834008,Ranchi University,Ranchi,Jharkhand,23.3853,85.2923,5,1
834009,Ranchi Medical College,Ranchi,Jharkhand,23.3751,85.2762,4,4
834010,Bara Ghaghra,Ranchi,Jharkhand,23.299,85.3649,9,4
834011,Krishnapuri S O,Ranchi,Jharkhand,23.299,85.3809,1,1
834013,Nodal Mechanized Delivery Office,Ranchi,Jharkhand,23.299,85.3809,1,1
835101,Chotamuri,Ranchi,Jharkhand,23.4266,85.7623,6,4
835102,Ajaygarh,Ranchi,Jharkhand,23.3268,85.7538,20,4
835103,Angara,Ranchi,Jharkhand,23.3978,85.4972,16,4
835201,Banki,Simdega,Jharkhand,22.6035,84.9647,16,4
835202,Bero,Ranchi,Jharkhand,23.2676,85.0703,15,4
835203,Amalia,Gumla,Jharkhand,23.1881,84.8328,10,4
835204,Adalahatu,Ranchi,Jharkhand,23.202,85.6027,23,4
835205,Bade,Ranchi,Jharkhand,23.3762,85.1653,14,4
835206,Chainpur (Gumla),Gumla,Jharkhand,23.1751,84.2429,19,4
835207,Gumla Bazar,Gumla,Jharkhand,23.1023,84.5347,3,1
835208,Arangu,Gumla,Jharkhand,23.1949,84.5347,12,4
835209,Bamarja,Ranchi,Jharkhand,23.3313,85.3708,13,4
835210,Angrabari,Ranchi,Jharkhand,23.3313,85.3708,21,4
835211,Agharma,Simdega,Jharkhand,22.5801,84.5664,20,4
835212,B.  Biura,Simdega,Jharkhand,22.5663,84.1092,11,4
835213,Barkichanpi,Lohardaga,Jharkhand,23.5296,84.7127,15,4
835214,Mandar (Ranchi),Ranchi,Jharkhand,23.5122,85.0974,26,4
835215,Mesra,Ranchi,Jharkhand,23.4339,85.4152,1,4
835216,Bamhani,Ranchi,Jharkhand,23.1959,85.4099,20,4
835217,Buti,Ranchi,Jharkhand,23.4667,85.376,8,4
835218,Dumarpath,Lohardaga,Jharkhand,23.4757,84.67,3,4
835219,Anandi,Ranchi,Jharkhand,23.4855,85.4737,17,4
835220,Armai,Gumla,Jharkhand,22.927,84.649,23,4
835221,Dahusodang,Ranchi,Jharkhand,23.3873,85.232,8,4
835222,Bajpur,Ranchi,Jharkhand,23.4288,85.2373,15,4
835223,Simdega,Simdega,Jharkhand,22.6181,84.3121,22,4
835224,Sisai (Gumla),Gumla,Jharkhand,23.14,84.7582,23,4
835225,Amlesha,Ranchi,Jharkhand,23.1595,85.6062,32,4
835226,Baliajor,Simdega,Jharkhand,22.4353,84.4642,17,4
835227,Ambapakhna,Ranchi,Jharkhand,23.3313,85.3708,30,4
835228,Bhelwadih,Simdega,Jharkhand,22.7267,84.4932,8,4
835229,Banaghutu,Gumla,Jharkhand,22.9536,84.8108,14,4
835230,Bhagitoli,Gumla,Jharkhand,23.2335,84.4375,11,4
835231,Adar,Gumla,Jharkhand,23.3421,84.4209,14,4
835232,Nawagarh (Gumla),Gumla,Jharkhand,22.9783,84.4751,17,4
835233,Anjan,Gumla,Jharkhand,23.1437,84.5277,10,4
835234,Govindpur (Ranchi),Ranchi,Jharkhand,23.0822,84.9783,12,4
835235,Deobahar,Simdega,Jharkhand,22.5664,84.4326,8,4
835301,Balsota,Ranchi,Jharkhand,23.3676,85.0209,19,4
835302,Lohardaga,Lohardaga,Jharkhand,23.4485,84.7319,45,4
835303,Barsa,Ranchi,Jharkhand,23.3036,85.1659,13,4
835325,Akashi,Ranchi,Jharkhand,23.3619,84.9502,12,4
841101,Sonepur (Saran),Saran,Bihar,25.7172,85.119,16,4
841201,Bareja (Saran),Saran,Bihar,25.9245,84.5316,5,4
841202,Basant,Saran,Bihar,25.9047,84.8253,7,4
841203,Chainpur (Siwan),Siwan,Bihar,26.0424,84.4353,9,4
841204,Asahani,Saran,Bihar,25.9725,84.5493,7,4
841205,Daudpur (Saran),Saran,Bihar,25.9158,84.6315,13,4
841206,Dayalpur (Saran),Saran,Bihar,26.0162,84.6304,5,4
841207,Aami,Saran,Bihar,25.7554,84.9813,10,4
841208,Amdarhi,Saran,Bihar,25.9596,84.5671,12,4
841209,Cheful,Saran,Bihar,25.9249,84.4604,7,4
841210,Bhagar,Siwan,Bihar,25.9541,84.4091,7,4
841211,Chirand,Saran,Bihar,25.9047,84.8253,9,4
841212,Banpura Bazar,Saran,Bihar,26.0046,84.4529,5,4
841213,Anwal,Saran,Bihar,25.9047,84.8253,9,4
841214,Bhatwalia,Saran,Bihar,25.825,84.6808,6,4
841215,Badhakol,Saran,Bihar,25.9393,85.0217,5,4
841216,Dumari Balua,Saran,Bihar,25.7446,84.9275,7,4
841217,Dumari Bujurg,Saran,Bihar,25.7602,84.9996,3,4
841218,Koreya,Saran,Bihar,25.9047,84.8253,3,4
841219,Anjani,Saran,Bihar,25.9047,84.8253,15,4
841220,Hushepur,Saran,Bihar,25.9922,84.6063,7,4
841221,Arbindnagar,Saran,Bihar,25.8009,85.0285,8,4
841222,Fursatpur,Saran,Bihar,25.8041,85.064,6,4
841223,Baghauna,Saran,Bihar,25.9476,84.4636,3,4
841224,Aruwa,Saran,Bihar,26.1436,84.6183,7,4
841225,Pratapur (Saran),Saran,Bihar,25.9047,84.8253,3,4
841226,Siwan Chowk Bazar,Siwan,Bihar,26.1608,84.3895,21,4
841227,Gaushalaroad Siwan,Siwan,Bihar,26.0664,84.445,18,4
841231,Andar,Siwan,Bihar,26.2481,84.6552,9,4
841232,Barhria,Siwan,Bihar,26.1608,84.3895,6,4
841233,Daronda,Siwan,Bihar,26.0535,84.5264,10,4
841234,Amarpur,Siwan,Bihar,26.0459,84.409,8,4
841235,Belaon,Siwan,Bihar,26.1364,84.3126,10,4
841236,Aranda,Siwan,Bihar,26.0697,84.3667,7,4
841237,Ballia,Siwan,Bihar,26.1608,84.3895,5,4
841238,Mahrajganj (Siwan),Siwan,Bihar,26.1008,84.552,17,4
841239,Akolhi,Siwan,Bihar,26.0304,84.4696,22,4
841240,Chandparsa,Siwan,Bihar,26.1608,84.3895,4,4
841241,Badram,Siwan,Bihar,26.158,84.4247,9,4
841242,Choiapali,Siwan,Bihar,26.1115,84.5662,4,4
841243,B.P.Ekderwsa,Siwan,Bihar,26.1608,84.2736,13,4
841244,Balaun,Siwan,Bihar,26.0657,84.511,7,4
841245,Bardaha,Siwan,Bihar,26.1608,84.3895,14,4
841286,Alapur,Siwan,Bihar,26.1199,84.3663,6,4
841287,Asaon,Siwan,Bihar,26.1234,84.3015,4,4
841301,Rajendra College (Saran),Saran,Bihar,25.7231,84.8277,14,4
841302,Purwari Telpa,Saran,Bihar,25.6957,84.7961,1,1
841305,Enai,Saran,Bihar,25.9047,84.8253,6,4
841311,Bhainsmara,Saran,Bihar,25.8748,84.9239,12,4
841312,Gariba Tola,Saran,Bihar,25.9047,84.8253,4,4
841313,Dumri,Saran,Bihar,25.863,84.8105,7,4
841316,Naini (Saran),Saran,Bihar,25.7961,84.8348,3,4
841401,Amnour,Saran,Bihar,25.892,84.8221,14,4
841402,Aphar,Saran,Bihar,25.8978,84.9669,6,4
841403,Baniapur,Saran,Bihar,25.8543,84.7533,20,4
841404,Bagaura,Siwan,Bihar,26.1562,84.6181,7,4
841405,Barauli (Gopalganj),Gopalganj,Bihar,26.3275,84.7671,19,4
841406,Basantpur (Siwan),Siwan,Bihar,26.1608,84.3895,16,4
841407,Bishunpura,Gopalganj,Bihar,26.4427,84.3773,14,4
841408,Barhipurgop,Siwan,Bihar,26.046,84.5414,7,4
841409,Baikunthpur,Gopalganj,Bihar,26.2742,84.7822,3,4
841410,Bellour,Saran,Bihar,25.9047,84.8253,7,4
841411,Agauthar,Saran,Bihar,25.9449,84.8563,11,4
841412,Ashoknagar,Saran,Bihar,25.7364,84.8036,12,4
841413,Belsand,Gopalganj,Bihar,26.4427,84.3773,8,4
841414,Khaira (Saran),Saran,Bihar,25.8294,84.8455,11,4
841415,Bhualpur,Saran,Bihar,25.8648,84.8262,8,4
841416,Chimanpura,Siwan,Bihar,26.1608,84.4037,8,4
841417,Arna,Saran,Bihar,26.0067,84.7874,14,4
841418,Marhowrah H.O,Saran,Bihar,25.9244,84.8148,1,1
841419,Mirzapur (Saran),Saran,Bihar,25.9588,84.8405,12,4
841420,Dabchhu,Gopalganj,Bihar,26.3501,84.6234,9,4
841421,Amardah,Saran,Bihar,26.0529,84.772,7,4
841422,Bankat,Saran,Bihar,26.004,84.7407,8,4
841423,Amarpur,Gopalganj,Bihar,26.4427,84.3773,8,4
841424,Ardewa,Saran,Bihar,25.8878,84.8156,18,4
841425,Bathubazar,Gopalganj,Bihar,26.416,84.4186,6,4
841426,Ahiyapur,Gopalganj,Bihar,26.4659,84.3414,14,4
841427,Bhaisahi,Gopalganj,Bihar,26.4427,84.3773,13,4
841428,Gopalganj College,Gopalganj,Bihar,26.3042,84.4843,24,4
841434,Bhithi,Siwan,Bihar,26.247,84.6023,8,4
841435,Balua,Siwan,Bihar,26.1035,84.3432,9,4
841436,Aghaila,Gopalganj,Bihar,26.4427,84.3773,17,4
841437,Belhi Khas,Gopalganj,Bihar,26.4427,84.3773,11,4
841438,B.A. Pakwalia,Gopalganj,Bihar,26.4427,84.3773,25,4
841439,Agya,Siwan,Bihar,26.1369,84.5153,9,4
841440,Dhatingna,Gopalganj,Bihar,26.4427,84.3773,6,4
841441,Baghibazar,Gopalganj,Bihar,26.5324,84.2437,5,4
841442,Nagra (Saran),Saran,Bihar,25.8906,84.7362,6,4
841443,Gaura (Saran),Saran,Bihar,25.9685,84.7773,7,4
841446,Banthu Sriram,Siwan,Bihar,26.1608,84.3895,8,4
841460,Bhatha Sonho,Saran,Bihar,25.9047,84.8253,5,4
841501,Balwansagar,Gopalganj,Bihar,26.5195,84.4,11,4
841502,Khujhwa,Siwan,Bihar,26.031,84.2244,3,4
841503,Balthra,Gopalganj,Bihar,26.6198,84.3936,11,4
841504,Raghunathpur (Siwan),Siwan,Bihar,26.0053,84.2925,7,4
841505,Khajuria,Gopalganj,Bihar,26.5072,84.4123,4,4
841506,Babhanbara,Siwan,Bihar,26.0979,84.5008,14,4
841507,Mora (Siwan),Siwan,Bihar,26.1218,84.6134,9,4
841508,Bijaipur (Gopalganj),Gopalganj,Bihar,26.4427,84.3773,7,4
841509,Gabhirar,Siwan,Bihar,26.0653,84.3636,4,4
842001,Motijheel (Muzaffarpur),Muzaffarpur,Bihar,26.1511,85.3308,16,4
842002,Ramna (Muzaffarpur),Muzaffarpur,Bihar,26.1511,85.3308,13,4
842003,M.I.T.,Muzaffarpur,Bihar,26.1511,85.3308,2,4
842004,CRPF Camp,Muzaffarpur,Bihar,26.1511,85.3308,6,4
842005,M.I.C.,Muzaffarpur,Bihar,26.1511,85.3308,1,1
842006,Kalwari,Muzaffarpur,Bihar,26.1511,85.3308,1,4
843101,Bakhra,Muzaffarpur,Bihar,26.1511,85.3308,8,4
843102,Bariarpur (Muzaffarpur),Muzaffarpur,Bihar,25.9363,85.5007,9,4
843103,Amma,Muzaffarpur,Bihar,26.1511,85.3308,15,4
843104,Alinagar Leorhan,Muzaffarpur,Bihar,26.1511,85.3308,13,4
843105,B.Baghnagari,Muzaffarpur,Bihar,25.9972,85.5764,9,4
843106,Dubiahi,Muzaffarpur,Bihar,26.1511,85.3308,5,4
843107,Chhap,Muzaffarpur,Bihar,26.0506,85.0685,13,4
843108,Chapra Dharampur Jaddu,Muzaffarpur,Bihar,26.1511,85.3308,4,1
843109,"B.,mahanand",Muzaffarpur,Bihar,26.1511,85.3308,19,4
843110,Ajijpur Chande,Vaishali,Bihar,25.7623,85.37,7,4
843111,Ajna Kot,Muzaffarpur,Bihar,26.1511,85.3308,29,4
843112,Bahdinpur,Muzaffarpur,Bihar,26.1511,85.3308,7,4
843113,Patahi (Muzaffarpur),Muzaffarpur,Bihar,26.1511,85.3308,14,4
843114,Ababakarpur  Kowahi,Vaishali,Bihar,25.8587,85.5292,13,4
843115,Bandra,Muzaffarpur,Bihar,26.1511,85.3308,14,4
843116,B.Umapat Basant,Muzaffarpur,Bihar,26.1511,85.3308,14,4
843117,B.Basudeo,Muzaffarpur,Bihar,26.1511,85.3308,14,4
843118,Adigopalpur,Muzaffarpur,Bihar,26.1511,85.3308,14,4
843119,Amarakh,Muzaffarpur,Bihar,26.1511,85.3308,28,4
843120,Deoria (Muzaffarpur),Muzaffarpur,Bihar,26.1036,85.0156,14,4
843121,B.Bakhari,Muzaffarpur,Bihar,26.1511,85.3308,7,4
843122,Hardi (Muzaffarpur),Muzaffarpur,Bihar,26.1674,85.1044,6,4
843123,Amaitha,Muzaffarpur,Bihar,26.1511,85.3308,9,4
843124,Fateha,Muzaffarpur,Bihar,26.1511,85.3308,6,4
843125,Ahiyapur,Muzaffarpur,Bihar,26.2067,84.9949,17,4
843126,Chakna,Muzaffarpur,Bihar,26.1511,85.3308,9,4
843127,Baburban Tajpur,Muzaffarpur,Bihar,25.9787,85.5089,7,4
843128,Aura,Muzaffarpur,Bihar,26.1511,85.3308,26,4
843129,Amnaur,Muzaffarpur,Bihar,26.1511,85.3308,9,4
843130,Kanti T.P.S.,Muzaffarpur,Bihar,26.1511,85.3308,1,1
843301,Sitamarhi H.O,Sitamarhi,Bihar,26.576,85.5397,2,1
843302,Sitamarhi Bazar,Sitamarhi,Bihar,26.576,85.5397,30,4
843311,Athri,Sitamarhi,Bihar,26.576,85.5397,6,4
843312,Aurai (Muzaffarpur),Muzaffarpur,Bihar,26.1511,85.3308,8,4
843313,Akhta,Sitamarhi,Bihar,26.576,85.5397,13,4
843314,Awapur,Sitamarhi,Bihar,26.576,85.5397,20,4
843315,Barharwa (Sitamarhi),Sitamarhi,Bihar,26.576,85.5397,13,4
843316,Belahiya,Sitamarhi,Bihar,26.576,85.5397,16,4
843317,B. Jay Nagar,Sitamarhi,Bihar,26.576,85.5397,12,4
843318,Bhangarah,Sitamarhi,Bihar,26.576,85.5397,6,4
843319,B.Behta,Sitamarhi,Bihar,26.5442,85.7834,9,4
843320,B. Dharmapur,Sitamarhi,Bihar,26.576,85.5397,23,4
843321,Katra (Muzaffarpur),Muzaffarpur,Bihar,26.1511,85.3308,13,4
843322,Dighi,Sitamarhi,Bihar,26.576,85.5397,7,4
843323,B. Dhanushi,Sitamarhi,Bihar,26.576,85.5397,10,4
843324,Andauli,Sitamarhi,Bihar,26.576,85.5397,24,4
843325,B.Balaha,Sitamarhi,Bihar,26.576,85.5397,10,4
843326,Raipur (Sitamarhi),Sitamarhi,Bihar,26.576,85.5397,10,4
843327,B.Jairam,Sitamarhi,Bihar,26.576,85.5397,22,4
843328,Baligarh,Sitamarhi,Bihar,26.576,85.5397,13,4
843329,Sheohar,Sheohar,Bihar,26.527,85.2899,26,4
843330,Araria,Sitamarhi,Bihar,26.576,85.5397,8,4
843331,Baghari,Sitamarhi,Bihar,26.576,85.5397,17,4
843332,Bagaha,Sitamarhi,Bihar,26.576,85.5397,12,4
843333,Bahera Zahidpur,Sitamarhi,Bihar,26.576,85.5397,15,4
843334,Adauri,Sitamarhi,Bihar,26.576,85.5397,16,4
843351,Akhta,Sitamarhi,Bihar,26.576,85.5397,1,1
843360,Angoa,Sitamarhi,Bihar,26.576,85.5397,5,4
844101,Hajipur Chowk,Vaishali,Bihar,25.8172,85.2628,4,4
844102,Bhairopur Deodhi,Vaishali,Bihar,25.7623,85.37,10,4
844103,Anzanpeer Chok,Vaishali,Bihar,25.7521,85.1931,8,4
844111,Aniruddha Belsar,Vaishali,Bihar,25.9738,85.2378,11,4
844112,Ababakarpur,Vaishali,Bihar,25.8887,85.4122,11,4
844113,Amritpur,Vaishali,Bihar,25.9388,85.1511,7,4
844114,Bhagwanpur (Vaishali),Vaishali,Bihar,25.856,85.3025,17,4
844115,Bishanpur Said Urf Bakarpur,Vaishali,Bihar,25.6686,85.3621,6,4
844116,Dumari (Vaishali),Vaishali,Bihar,25.7571,85.344,5,4
844117,Dharhara (Vaishali),Vaishali,Bihar,25.8054,85.2314,3,4
844118,Bathna Mahodat,Vaishali,Bihar,25.9427,85.3491,10,4
844119,Ghataro,Vaishali,Bihar,25.83,85.2037,3,4
844120,Anant Kamtaul,Muzaffarpur,Bihar,26.1511,85.3308,10,4
844121,Lalganj (Vaishali),Vaishali,Bihar,25.8548,85.1994,7,4
844122,Bakhri Dua,Vaishali,Bihar,25.9016,85.2657,23,4
844123,Abbul Hasanpur,Vaishali,Bihar,25.9118,85.225,8,4
844124,Baikunthpur,Vaishali,Bihar,25.7519,85.2904,6,4
844125,Akhtiyarpur Paterha,Vaishali,Bihar,25.7759,85.2773,8,4
844126,Adalpur,Vaishali,Bihar,25.7742,85.4994,14,4
844127,Basauli,Muzaffarpur,Bihar,26.1511,85.3308,14,4
844128,Vaishali,Vaishali,Bihar,25.8713,85.307,3,1
844501,Basudeopur Chandel,Vaishali,Bihar,25.7623,85.548,7,4
844502,Bahuara,Vaishali,Bihar,25.8154,85.4061,11,4
844503,Bajitpur Saidat,Vaishali,Bihar,25.6412,85.3557,13,4
844504,Azampur,Vaishali,Bihar,25.6418,85.359,18,4
844505,Arnia,Vaishali,Bihar,25.7382,85.3919,21,4
844506,Alipur Hatta,Vaishali,Bihar,25.6101,85.512,14,4
844507,Gorigama,Vaishali,Bihar,25.7338,85.4682,9,4
844508,Bishanpur,Vaishali,Bihar,25.7623,85.37,13,4
844509,Bajitpur Kasturi,Vaishali,Bihar,25.7623,85.37,6,4
845101,B.B. Bankatwa,West Champaran,Bihar,26.9197,84.3069,15,4
845102,Gaunaha,West Champaran,Bihar,27.2329,84.4502,1,4
845103,Bagahi,West Champaran,Bihar,26.9053,84.4088,12,4
845104,Balua Thori Bazar,West Champaran,Bihar,27.0792,84.3412,19,4
845105,Bakuli,West Champaran,Bihar,26.9277,84.383,18,4
845106,Ramnagar (West Champaran),West Champaran,Bihar,26.847,84.4468,16,4
845107,Champapur Gonauli,West Champaran,Bihar,26.8496,84.676,4,4
845301,Adapur,East Champaran,Bihar,26.8239,84.9247,16,4
845302,Barawa,East Champaran,Bihar,26.6184,84.8944,18,4
845303,Amawa,East Champaran,Bihar,26.6193,85.1443,11,4
845304,Balua Tola,East Champaran,Bihar,26.4606,84.7223,11,4
845305,Belwa,East Champaran,Bihar,26.9327,84.8256,12,4
845306,Bastha,West Champaran,Bihar,27.0792,84.3412,8,4
845307,Baishakhawa,West Champaran,Bihar,27.029,84.3412,17,4
845315,Bagaha Champaran,East Champaran,Bihar,26.8148,84.843,10,4
845401,Bairia (East Champaran),East Champaran,Bihar,26.6703,84.8962,23,4
845406,Bhurkurwa,East Champaran,Bihar,26.6442,84.8081,9,4
845411,Areraj,East Champaran,Bihar,26.6184,84.9247,9,4
845412,Balo Chak,East Champaran,Bihar,26.3709,84.9916,12,4
845413,Ahiman Chapra,East Champaran,Bihar,26.6184,84.9247,10,4
845414,Bokane Kala,East Champaran,Bihar,26.6184,84.9247,11,4
845415,Atiraulia,East Champaran,Bihar,26.6184,84.9247,11,4
845416,Bediban Madhuban,East Champaran,Bihar,26.5431,84.9441,11,4
845417,Dariapur (East Champaran),East Champaran,Bihar,26.6184,84.9247,12,4
845418,Bahlolpur,East Champaran,Bihar,26.6184,84.9247,18,4
845419,Chandi Sthan,East Champaran,Bihar,26.6184,84.9247,7,4
845420,Bazitpur,East Champaran,Bihar,26.6184,84.9247,11,4
845422,Balua,East Champaran,Bihar,26.496,84.8616,14,4
845423,Belwa Madho,East Champaran,Bihar,26.3833,84.7813,9,4
845424,Bairiya,East Champaran,Bihar,26.384,84.8003,8,4
845425,Bharwalia,East Champaran,Bihar,26.6218,84.6263,9,4
845426,Bans Ghat,East Champaran,Bihar,26.6184,84.9247,13,4
845427,Bhandar,East Champaran,Bihar,26.6184,84.9247,10,4
845428,Ajgarwa,East Champaran,Bihar,26.6184,84.9247,7,4
845429,Ashok Pakari,East Champaran,Bihar,26.3776,84.9023,9,4
845430,Bisunpur Basant,East Champaran,Bihar,26.6184,84.9247,10,4
845431,Gamharia,East Champaran,Bihar,26.748,84.9247,7,4
845432,Rajpur (East Champaran),East Champaran,Bihar,26.6184,84.9247,11,4
845433,Ahiraulia,East Champaran,Bihar,26.8709,84.8354,20,4
845434,Sangrampur (East Champaran),East Champaran,Bihar,26.4245,84.7511,6,4
845435,Semra (East Champaran),East Champaran,Bihar,26.712,84.8165,11,4
845436,Bahuarwa Gopi Singh,East Champaran,Bihar,26.6184,84.9247,6,4
845437,Baharupia,East Champaran,Bihar,26.5012,84.8454,19,4
845438,Alpaha,West Champaran,Bihar,26.7621,84.4861,40,4
845440,Gad Bahuari,East Champaran,Bihar,26.6184,84.9247,6,4
845449,Bakulahar Math,West Champaran,Bihar,26.84,84.536,18,4
845450,Ashram Brindavan,West Champaran,Bihar,26.6622,84.5035,10,4
845451,Bargajwa,West Champaran,Bihar,27.0792,84.5338,11,4
845452,Bagahi,West Champaran,Bihar,27.0792,84.3412,12,4
845453,Bariarwa,West Champaran,Bihar,26.9834,84.4575,19,4
845454,Bakharia,West Champaran,Bihar,26.7449,84.6802,22,4
845455,Amolwa,West Champaran,Bihar,27.0528,84.4569,18,4
845456,Bahuarawa,East Champaran,Bihar,26.7334,84.7361,12,4
845457,Patahi (East Champaran),East Champaran,Bihar,26.6184,84.9247,9,4
845458,Chhapkahia,East Champaran,Bihar,26.6184,84.9247,7,4
845459,Jagdishpur (West Champaran),West Champaran,Bihar,26.6462,84.5158,16,4
846001,Imambari,Darbhanga,Bihar,26.0192,85.9621,3,1
846002,B.M.V.Pith,Darbhanga,Bihar,26.1138,86.0253,10,4
846003,Benta South,Darbhanga,Bihar,26.1138,86.0253,13,4
846004,Darbhanga Bara Bazar,Darbhanga,Bihar,26.0192,85.9621,9,1
846005,B.Bira,Darbhanga,Bihar,26.1138,86.0253,9,4
846006,Subhankarpur,Darbhanga,Bihar,26.1138,86.0253,1,4
846007,Atihar,Darbhanga,Bihar,25.9464,86.3187,4,4
846008,K D S U,Darbhanga,Bihar,26.0192,85.9621,1,1
846009,Laxmisagar (Darbhanga),Darbhanga,Bihar,26.1074,86.0165,8,4
847101,Anandpur,Darbhanga,Bihar,26.1138,86.0253,20,4
847102,Barri,Madhubani,Bihar,26.4057,86.2179,10,4
847103,Andauli,Darbhanga,Bihar,25.9917,86.0961,17,4
847104,Ashthua,Darbhanga,Bihar,26.1138,86.0253,6,4
847105,Baheri (Darbhanga),Darbhanga,Bihar,26.1138,86.0253,17,4
847106,Arai Birdipur,Darbhanga,Bihar,26.1138,86.0253,7,4
847107,Balour,Muzaffarpur,Bihar,26.1511,85.3308,14,4
847108,Auraha,Madhubani,Bihar,26.2778,86.3025,23,4
847109,Araria Sangra,Madhubani,Bihar,26.4057,86.2179,7,4
847115,Adalpur,Darbhanga,Bihar,26.1138,86.0253,7,4
